interaction_id,user_id,timestamp,input_length,response_length,response_time_ms,token_usage,satisfaction_score,retry_count,model_version,device_type,network_latency,ambiguity,creativity,factual_density,personalization,anomaly_flag,outlier_score,drift_score
840,2,1744908480,67,110,370,177,2,0,3,1,40,0.394028780183854,0.1758925666721839,0.9191692870779731,0.265524969893571,0,0.20097742640987393,0.5524650667772937
841,3,1744928640,75,104,246,179,2,0,3,0,29,0.5622275546215668,0.932981759897951,0.17159799124716568,0.35322658826631137,0,0.850408548053435,0.6075533591516893
842,12,1744934700,54,86,371,140,3,3,3,0,72,0.9287065948874371,0.884565028321187,0.06152690381254433,0.9860600478706539,0,0.34015320923575953,0.6121179303831606
843,7,1744946220,19,12,153,31,3,2,3,1,51,0.16281105117655814,0.36058754716208297,0.6534673837817484,0.43062167791485795,0,0.10277676083840148,0.04240826852168866
844,4,1744949280,67,86,356,153,1,2,2,1,99,0.5504856032783381,0.3051529308585933,0.5945363406217563,0.23013398829280907,0,0.4160010449228776,0.08887128593342086
845,6,1744953240,25,29,124,54,1,0,4,0,42,0.10567292036182963,0.13748668341890213,0.9520305058577333,0.5697309674128171,0,0.573961763169679,0.6194165717642494
846,7,1744968720,60,87,247,147,2,3,1,1,89,0.6174989318185006,0.9163278159339558,0.9064684210548758,0.4047596580570104,0,0.6098853339390975,0.3142164300384853
847,7,1744990680,39,81,223,120,5,2,1,0,46,0.36568320338700466,0.627531858823272,0.749430390220571,0.05496038814187043,0,0.8356078453038202,0.30142548500990074
848,9,1745034900,34,73,278,107,4,3,4,1,76,0.9676360731796007,0.031783582143403155,0.019157237878252187,0.8609196124543255,0,0.5414068237934746,0.1934406393149698
849,4,1745042400,47,66,255,113,5,1,1,0,83,0.4154091811485263,0.5109994145616105,0.48038696840656014,0.015687527283303915,0,0.22371048306735009,0.8010699694340887
850,8,1745042700,51,86,268,137,1,2,1,1,29,0.13618763754170682,0.0857989478293869,0.8961019365370388,0.8984836357454766,0,0.26166633073590806,0.9643285037206298
851,6,1745044680,43,40,149,83,3,2,1,1,40,0.8339999609284041,0.5737506849528418,0.4336510881144773,0.7918587036018022,0,0.10084058829440268,0.6277580031966358
852,12,1745046720,65,107,270,172,3,1,1,1,29,0.8208666914229141,0.5089617183208125,0.9621457196129947,0.07582321014241111,0,0.7359242892362617,0.945419895606422
853,2,1745082720,46,90,297,136,3,2,1,1,25,0.6948596195427844,0.08284604550272201,0.6524879806439825,0.7236110778130539,1,0.10594154649975795,0.8838841565103875
854,2,1745086740,72,146,388,218,3,1,3,1,63,0.748811801884228,0.8158605931167728,0.10945712754279413,0.7709416821393189,0,0.6058126322747955,0.21792697843303122
855,6,1745090940,60,93,271,153,2,3,3,0,46,0.26471521768940687,0.26231717716627767,0.5092720751866835,0.6023070734286845,0,0.5969473940466132,0.15352590117687137
856,7,1745120160,42,96,389,138,1,2,1,0,51,0.6420535004227813,0.541484364166699,0.6956171356451476,0.5776708001561233,0,0.7855035569753578,0.21158678552861332
857,9,1745128680,39,39,193,78,5,2,4,0,61,0.03801987120539363,0.6390388766305344,0.06536897223962068,0.04968702624797405,0,0.0746296996854211,0.09620938386557487
858,5,1745133300,25,20,223,45,5,2,1,0,12,0.19689014389003456,0.9623045335751665,0.34464953207076743,0.05949637182278256,0,0.20291134351117135,0.5828791669869586
859,11,1745133600,60,122,337,182,1,1,3,1,75,0.9322794475530867,0.49381169287984594,0.7170810630539863,0.7272886498356969,0,0.9095623770231385,0.2826500428375629
860,6,1745134620,48,119,370,167,3,3,4,0,43,0.7392352970826587,0.9173157722879235,0.1570713623070341,0.10556517891890982,0,0.5722368294620122,0.9129166947514298
861,2,1745137260,12,31,179,43,3,0,3,1,60,0.23067254098925782,0.35485734134769886,0.3483398982705226,0.24184410070647755,0,0.4576902131100785,0.6134077732272357
862,2,1745140140,45,80,195,125,4,2,2,0,62,0.1113830895192881,0.8574372016499949,0.6899103224672339,0.49883659382335876,0,0.7476762654622817,0.35961055576873135
863,12,1745146680,38,24,239,62,5,0,1,0,77,0.9489194448685015,0.23582622695141675,0.7755409018641138,0.16416367361268158,0,0.9025304510891583,0.9846406319643816
864,2,1745156460,83,108,329,191,3,1,1,1,47,0.11218766606013275,0.7074797624354178,0.5185117938254206,0.7898395605500256,0,0.26300963694954893,0.9531944958918703
865,12,1745159460,24,45,247,69,4,2,4,1,7,0.2570700480472482,0.08861199375499651,0.9568575277000096,0.8073780237790886,0,0.9014756288113434,0.7786152353092003
866,4,1745168820,29,45,172,74,5,1,2,1,51,0.18263399299945715,0.9860503566836593,0.9253308587989965,0.842143211260892,0,0.10869462604075364,0.7916836754396348
867,2,1745174820,74,111,333,185,5,3,1,0,54,0.007463820411767963,0.953936399862368,0.4734370539077851,0.04956812077470496,0,0.977683047729878,0.9772701315244898
868,4,1745194020,79,143,362,222,2,2,3,1,29,0.314134774098044,0.4422136385173777,0.16027441011132237,0.4278731612336244,0,0.16485182509961016,0.6004562226399603
869,8,1745202240,41,76,333,117,5,1,3,1,52,0.9741788715987626,0.5239352179902536,0.7729315638839585,0.8469176727143358,0,0.26623636860229394,0.8800198493318545
870,6,1745209740,43,96,327,139,3,1,1,0,42,0.34190330580935646,0.5977748623180221,0.24313957539314401,0.3632193903066989,0,0.09659394009164124,0.06482772229999068
871,10,1745214900,66,121,380,187,1,2,1,1,23,0.5043048794677737,0.27503755968967003,0.842821309999105,0.6958203783230225,0,0.8036765068866004,0.5540625194543223
872,8,1745222100,13,47,281,60,4,3,1,1,63,0.7459357839217814,0.6744714352051626,0.5871443411550983,0.5892459041900096,0,0.9842320620416789,0.5025163394683246
873,5,1745226000,21,37,251,58,5,1,1,0,38,0.5510801020792161,0.698561946604516,0.3940930063977466,0.3472086167071786,0,0.2969765085697681,0.037723862220849
874,8,1745229060,49,85,328,134,2,2,3,0,41,0.7435915074123066,0.5250764923252756,0.5563833585825442,0.27640482909042374,0,0.32561196040179385,0.08695198532413306
875,12,1745238360,82,168,384,250,3,2,1,0,40,0.6616358681905152,0.1477406924852177,0.5328087684579272,0.6527430920994067,0,0.27897990338000256,0.02183892401687315
876,5,1745242740,47,65,215,112,2,0,3,1,74,0.6085630229990148,0.9191859438916,0.9247328458999177,0.133624137002897,0,0.1548281002149251,0.29401500448644635
877,2,1745246880,56,157,383,213,1,3,1,1,49,0.6496489072117452,0.11504508234561528,0.21436304976156284,0.8601225190877586,0,0.7874442167386926,0.053511229516276404
878,5,1745281320,75,142,440,217,5,2,4,1,51,0.799164362078251,0.6291721687105114,0.9281584525516764,0.5764434410807034,0,0.06071984000912245,0.42315968476080157
879,11,1745293800,92,173,474,265,1,0,3,1,41,0.7101913948011042,0.10308859660975511,0.0313410414598555,0.11150350512583918,0,0.9677741304742827,0.8127464113729175
880,3,1745299260,44,89,228,133,3,2,2,0,59,0.7917749207051915,0.1461007091329226,0.7692032815330766,0.7035276451933636,0,0.9273155245090483,0.6138298084364827
881,12,1745311200,54,134,378,188,1,2,2,1,76,0.14559763828353134,0.020538314028828997,0.9196681307115652,0.431112549882419,0,0.1184390852842464,0.6737899122966347
882,8,1745330580,87,172,389,259,4,3,1,0,62,0.6776737327105403,0.36336408385675956,0.39405219098652955,0.2040814153631757,0,0.5295238512104824,0.03150668710963589
883,8,1745373300,27,16,149,43,5,0,1,1,63,0.7370219123255332,0.6395825644220379,0.07306718699526726,0.9610692929248661,0,0.9928513586443369,0.8395263602558672
884,4,1745382300,73,159,355,232,4,1,3,0,62,0.2999664324968345,0.521544219732872,0.8046675314937101,0.7196477850144256,0,0.8526192490484263,0.14619037938299073
885,12,1745382900,36,57,260,93,4,0,1,0,22,0.8745773278432823,0.6745391512484857,0.8428648556917351,0.5929936233279961,0,0.7151337259585594,0.30265087603248697
886,1,1745390580,56,102,342,158,5,2,3,0,32,0.3047116033027004,0.6750188608709529,0.3362573879884535,0.8488671810593617,0,0.022460945440901936,0.5167938949333865
887,4,1745391480,50,64,343,114,5,2,2,0,45,0.2438321193764973,0.14017374399423865,0.5185932856859061,0.5438697898821526,0,0.06837744536824142,0.9299934310131585
888,6,1745428380,37,77,316,114,5,1,1,0,35,0.8670968154805112,0.05733740342171556,0.8094690680101495,0.44147061233290386,0,0.7940170984426924,0.9981491683734627
889,6,1745430060,37,53,204,90,2,3,3,1,28,0.2470198381164267,0.6253581404346699,0.19204297725011954,0.1894468598607083,0,0.37644485419096874,0.7826606836214098
890,6,1745430780,59,108,376,167,3,2,3,0,12,0.4155024624318001,0.6532243049752426,0.62897575639127,0.15339042511817869,0,0.6684318774590476,0.7293142237274692
891,2,1745455740,72,123,296,195,5,1,3,1,23,0.3679228300368189,0.5567037351417045,0.43063065951581914,0.4319693163718482,0,0.739181627043158,0.5276823307120317
892,3,1745461920,52,132,335,184,2,0,1,0,44,0.8980618225582724,0.24576246632407073,0.17441575225426353,0.4559745790275158,0,0.4221841775250891,0.665627337999162
893,2,1745469660,56,140,416,196,4,1,3,1,48,0.45523573828796426,0.8107652169822539,0.8314402072509596,0.7333125052307272,0,0.14338175070077952,0.14442417542835373
894,7,1745475960,65,117,246,182,1,3,4,0,34,0.6943089332962156,0.07568601549625709,0.3246808321999267,0.4420850100368764,0,0.3866945030792118,0.2691961205748493
895,5,1745504580,37,67,252,104,5,1,2,0,51,0.794038904643829,0.6323117893213593,0.9344261156550162,0.5931592005654178,0,0.8710484423186046,0.9846428634970845
896,7,1745514000,68,114,296,182,4,3,4,0,41,0.6279035807471762,0.12041153587937214,0.568933869819802,0.832518524076246,0,0.3310857790319788,0.9796150231455384
897,8,1745520900,69,146,417,215,4,2,3,1,71,0.9436944983249147,0.6544477164332296,0.5145099813847384,0.9933346955105418,0,0.06264944259457306,0.322972394662813
898,9,1745522100,101,175,416,276,5,2,2,1,46,0.8025075292560081,0.41772578782349645,0.4233059442193591,0.32252531515128247,0,0.9591314171847817,0.24104857257155932
899,7,1745553720,48,77,295,125,2,1,4,0,63,0.40020662767486315,0.7181030554376714,0.4006708898563054,0.9019544637283687,0,0.6806769089738685,0.22951807481741848
900,8,1745556540,46,102,324,148,3,2,4,0,54,0.9508118432576832,0.05219220247693468,0.8179662748371039,0.8060508718535989,0,0.5408567519375659,0.4848643835041996
901,8,1745586360,68,111,412,179,5,0,1,1,21,0.5245748332713341,0.555082988480368,0.677500849486126,0.06800669031955309,0,0.8291073466812379,0.2237665797911056
902,8,1745586840,69,123,366,192,1,0,4,1,48,0.022577322944895895,0.14487789888007963,0.7736901311234224,0.33415893085389126,0,0.4111606780970959,0.6484966325506943
903,8,1745608860,45,49,179,94,5,1,1,0,25,0.2600132796528968,0.6823816316104737,0.4210841596112086,0.21904295983438338,0,0.9851157940105953,0.07481981135393523
904,4,1745614920,47,98,303,145,2,2,1,0,47,0.6217295870372666,0.11995563131168241,0.26143722470273545,0.664384272422998,0,0.8575730693978237,0.10367722241922672
905,3,1745661720,64,154,360,218,3,2,1,1,35,0.15681490232443673,0.07358332295192582,0.08686521852818196,0.5552991362176882,0,0.28054474165599075,0.2769342749358006
906,10,1745680860,40,86,312,126,3,1,2,0,57,0.5840680448932036,0.7131227981836126,0.7766559899840447,0.49485105258955364,0,0.37104798717763987,0.7774432333784282
907,5,1745682240,47,113,375,160,4,1,4,0,23,0.3615980223075298,0.06353193456828232,0.41527643051770413,0.7635637638075775,0,0.2757429641984457,0.32328953904201196
908,7,1745683680,56,83,409,139,5,2,3,0,50,0.534385480058274,0.22453081793151608,0.509223592096683,0.3333086958119834,0,0.6593408428482387,0.4708167822838516
909,3,1745687880,72,134,356,206,2,2,3,0,61,0.0018748478732528717,0.8247351971256721,0.46934323519704535,0.3827522955532656,0,0.6393319310674046,0.6566220460091815
910,6,1745725680,44,60,226,104,1,0,1,1,68,0.8484213546686984,0.8096883078082263,0.4311378563692402,0.8656339482254493,0,0.522505873512717,0.7885399219729738
911,7,1745735340,21,33,157,54,3,1,3,0,34,0.36192548777552835,0.854125757780776,0.6838995770678498,0.9722085092600066,0,0.965840374572831,0.30710902122465267
912,8,1745744880,20,51,232,71,4,2,2,0,50,0.14015843427795305,0.3260998895887137,0.6087341157586086,0.7763573407678322,0,0.4722752881776897,0.7309694111642221
913,7,1745764080,32,59,257,91,4,3,2,0,53,0.43791585700507996,0.5280480287502093,0.9720537986443055,0.21707097477722626,0,0.7837223941965653,0.2860674043513326
914,5,1745777340,31,27,171,58,4,1,2,1,80,0.4861772934888341,0.773347352606152,0.13890390764923166,0.11265163216384733,0,0.6580951171766698,0.6444662083666057
915,12,1745790180,52,67,308,119,2,3,1,0,20,0.6374027104961889,0.13698551501108047,0.5735193132327168,0.209205147765802,0,0.5181849401446683,0.4508801407946915
916,7,1745810880,33,31,151,64,5,2,4,0,31,0.5245624403522797,0.7243908792157182,0.06324016340231398,0.4227613650228964,0,0.04209510721139831,0.9266278193506025
917,10,1745820000,42,85,339,127,1,1,3,0,106,0.04352358206706264,0.09748634939465461,0.8079184187081999,0.23669702774763823,0,0.6574950238201316,0.9820933862211272
918,9,1745834220,41,115,376,156,1,2,2,1,44,0.8715123220777647,0.9132506086268677,0.6163113332510931,0.9010411480720117,0,0.6425950842762254,0.7741231076902921
919,7,1745839560,47,111,341,158,1,3,1,1,12,0.4565089317869613,0.6373101825116259,0.4283788159925379,0.6707229017674402,0,0.12487399459254811,0.9154643356434318
920,11,1745847660,78,102,308,180,5,0,4,0,38,0.07698777253300892,0.49330531268975586,0.8022356546439461,0.4167292447830141,0,0.7959149753606658,0.1365042420241911
921,2,1745858100,66,147,535,213,1,0,2,0,5,0.7728282365291851,0.4847292546671642,0.45500260849157825,0.2738117328615608,0,0.4669940834450421,0.6544639575479145
922,12,1745863500,55,117,313,172,4,1,2,0,54,0.6601544187830682,0.1813620478449104,0.22778609531344718,0.38066100514096435,0,0.3241460144048087,0.19836794157240822
923,11,1745882100,46,51,236,97,5,0,3,0,66,0.6494377727692218,0.3459173724546537,0.4725007611103369,0.4760505953667302,0,0.8239593858459658,0.2769685049724483
924,7,1745907780,47,78,238,125,4,3,1,1,31,0.42691400173556104,0.7271236653171491,0.07083179663733918,0.7138223521757286,0,0.3433709594978237,0.5228232412156282
925,9,1745909760,60,129,467,189,5,3,3,1,40,0.4104970626209884,0.5409436208543885,0.8978611096393875,0.0893415582288789,0,0.6218507912838264,0.741987269043999
926,7,1745929620,65,128,420,193,1,2,4,0,68,0.5363386363873428,0.5293062041002629,0.7309583747344611,0.8488329397889457,0,0.6179148014564922,0.7214940741954778
927,4,1745930340,38,42,170,80,3,3,2,0,14,0.05059441289910327,0.1952458945455794,0.7603157862150277,0.12756003113018,0,0.05280598257326696,0.8694593419570432
928,10,1745932860,55,111,367,166,3,0,1,0,23,0.29895776421792086,0.690362311953684,0.8744933040184423,0.2624500819724379,0,0.4228336305747159,0.5592748521265871
929,3,1745941980,18,5,142,23,4,2,1,1,45,0.9878941735623735,0.3920339010613503,0.7915725888150836,0.9935898957725838,0,0.22277874993195645,0.926342653389574
930,4,1745962800,58,99,292,157,4,1,1,1,34,0.6621924891280758,0.18275333843853414,0.4318525902534398,0.19020863404425115,0,0.19957066190105588,0.8878885956869932
931,7,1746002220,68,145,447,213,3,1,3,0,44,0.4189341654173221,0.9437847515963292,0.11863640152544963,0.10114218778634565,0,0.6549618886272098,0.8490574894804904
932,11,1746013440,49,88,315,137,2,1,2,0,24,0.22236310294045303,0.5067987468656051,0.37336477998095274,0.6384053019187983,0,0.011409995285753705,0.22952010780434928
933,5,1746014040,87,146,422,233,1,2,1,0,54,0.7452093619002335,0.5280366475123655,0.9340847143797223,0.3931290798512249,0,0.9690789782144964,0.5314479931871966
934,6,1746030480,39,87,291,126,3,2,3,0,47,0.2602903097061914,0.9813719102148061,0.9490904912313797,0.09183543426850871,0,0.39539100600482113,0.736236597043577
935,1,1746032940,58,123,387,181,2,0,1,0,60,0.16237010384629535,0.3664061371704934,0.7678708655237956,0.003742428349045035,0,0.2988035284449051,0.9761025078445899
936,2,1746035640,54,123,377,177,3,2,2,0,54,0.15451490023428727,0.9430206845624496,0.2044305830713875,0.0791615763814778,0,0.9199743999374573,0.011647273737110275
937,1,1746036660,53,112,346,165,4,3,4,1,54,0.7292632791647324,0.69492536113548,0.19444985846416063,0.5227355787719067,0,0.48667214210684495,0.3271145339450987
938,1,1746043800,52,115,317,167,3,0,1,0,21,0.6428102542887174,0.6330956327447999,0.8797715108807204,0.23089294513094227,0,0.6143252514852777,0.3423502525858485
939,11,1746048120,56,115,434,171,3,3,1,0,59,0.06980609937123061,0.2344183019424806,0.14191592301112477,0.7775521343189499,0,0.6958507486369615,0.28853456978185676
940,11,1746070200,70,131,329,201,1,2,2,1,43,0.11504281536220251,0.05175567238779011,0.5841374773324892,0.857508633071743,0,0.8714112734844635,0.8174242997629452
941,10,1746083820,79,143,427,222,4,1,3,1,46,0.6338468673535771,0.4377838382851388,0.3782516822790678,0.14483301771529433,0,0.1297419898170561,0.04507143664340407
942,1,1746088560,54,92,287,146,3,2,1,1,70,0.571116101872159,0.010170961995725092,0.3020110079611765,0.33701987073447015,0,0.08165317909202363,0.35943475000846337
943,1,1746092460,69,99,405,168,1,2,4,1,35,0.6859990603718135,0.07100251077038344,0.6773820256769805,0.14657412546819748,0,0.9937107843347391,0.7116846082760352
944,4,1746100200,42,56,186,98,2,3,1,1,77,0.17803890836326197,0.595326755694373,0.9595690766519378,0.2866927035819472,0,0.008883801626070498,0.4067397191069835
945,7,1746103260,68,116,315,184,4,0,4,0,78,0.7265879062171671,0.7244718330730274,0.7776337382402986,0.2392044187505713,0,0.7081947536150259,0.14406358369224936
946,5,1746103800,41,78,227,119,5,0,3,0,65,0.9360964673305497,0.16794833192427694,0.48616259310155396,0.7868649009371865,0,0.611065361958621,0.6108524727590875
947,6,1746108540,74,162,460,236,3,2,1,0,30,0.6010503145354412,0.7325004126737739,0.4407115082022164,0.3454796780140662,0,0.5525510217091669,0.5226102363936188
948,3,1746111660,94,168,387,262,5,1,1,1,6,0.19613001964278387,0.9497258265947518,0.9076641883223868,0.49556479874417636,0,0.7858279591800934,0.9818388361158688
949,9,1746125760,52,113,322,165,1,0,1,1,71,0.6795438552841065,0.7431760807261967,0.578107098473754,0.6738951054729815,0,0.9924729476354587,0.7485262191212092
950,4,1746137160,15,48,108,63,2,1,2,1,52,0.3430816835460644,0.7847152195750329,0.49663902306619523,0.8222566491521867,0,0.04688582149392739,0.986175987845684
951,1,1746139920,45,76,284,121,5,2,2,1,35,0.04928774638572142,0.7007125802683718,0.6828358695314231,0.3012090903224518,0,0.6145304926431803,0.1863526411160017
952,9,1746161400,77,150,394,227,1,0,3,0,73,0.30233869535249847,0.2247374404547512,0.23715381712952643,0.20922066770401915,0,0.7167776685390507,0.7615950092779024
953,11,1746170280,64,110,265,174,4,3,2,1,32,0.905585101950132,0.36088994215583603,0.06373548757487968,0.9784533737558676,0,0.30593930617301857,0.5516382196999167
954,1,1746202800,59,132,438,191,2,1,3,1,41,0.4111393201759752,0.9492669627698173,0.855111440485344,0.32014754464749695,0,0.8928613849209311,0.7125094992012175
955,6,1746218820,73,144,342,217,2,0,2,1,60,0.8646653380310924,0.6612105789701187,0.6072617006994568,0.6710680991808755,0,0.45699284144971186,0.46755146250788937
956,10,1746243900,63,89,337,152,3,0,2,1,27,0.5086593435227916,0.7890247339340722,0.16487710122506882,0.6778410406778043,0,0.1644784619519467,0.21239081971291696
957,9,1746278220,76,140,364,216,2,3,2,0,47,0.5169779889596,0.9686946188446773,0.2980479265007472,0.514029445599541,0,0.8544078160203,0.045736663465124505
958,11,1746283740,71,160,520,231,5,0,2,1,71,0.005216321064894336,0.23143692051266573,0.9899335125895308,0.22844744548455698,0,0.9429256204246439,0.838288257326695
959,5,1746295620,82,143,443,225,5,1,4,0,54,0.6371040732889721,0.3216866673265535,0.6344236324636553,0.14145742095417624,0,0.0995149183687436,0.8148083485866593
960,5,1746297480,61,118,305,179,3,2,1,0,74,0.10781384503042024,0.6448016528344996,0.6361121409671224,0.4870161449144311,0,0.7516808671545532,0.16253973378633635
961,9,1746300480,71,138,350,209,3,2,2,0,72,0.4787484146820543,0.024357473784007322,0.07216366320872203,0.510929536711377,0,0.21501421916521968,0.6451808995438405
962,2,1746302940,49,67,284,116,1,1,4,0,50,0.2603168556580989,0.5712190773337057,0.9689917342439318,0.7733667567747976,1,0.006722217669021702,0.7377337005321614
963,3,1746309600,44,89,284,133,2,0,3,1,5,0.39238296582931487,0.8086883795144988,0.8927828895587206,0.7098334439521935,0,0.26061382288538826,0.5576249953811906
964,8,1746323040,85,125,361,210,1,2,1,1,27,0.5370773556668008,0.6104433738241252,0.5477824422632205,0.9120412788358667,0,0.8549098352207469,0.3172289030961053
965,9,1746332100,58,91,365,149,5,1,4,0,65,0.014464114601972833,0.29539328389611086,0.3093889164508735,0.9708605618876316,0,0.14118387678373234,0.8809459021857939
966,2,1746332400,69,145,372,214,2,0,1,1,18,0.2845835832716228,0.7241040833360617,0.6980552283860917,0.7278513261995407,0,0.13066888299846058,0.6424406375414307
967,7,1746334980,57,109,342,166,2,0,1,0,43,0.9896119342918649,0.14603162467994557,0.8333743944718691,0.0765112488302534,0,0.7390477062001563,0.7202175120138504
968,5,1746348420,44,73,313,117,5,2,2,0,56,0.057399125820559616,0.8947734692785168,0.7861214098232535,0.40511830921710257,0,0.4063596385646381,0.652114529502332
969,7,1746359340,55,107,374,162,4,0,3,1,79,0.31939348815736834,0.1009150310404554,0.9770473720478788,0.6088023698406829,0,0.148486072534602,0.7212886715850879
970,12,1746362760,80,142,396,222,4,1,1,0,38,0.32142147496464823,0.8634911337624348,0.6368553986669425,0.5901950714499575,0,0.23000037648217175,0.14506714493444406
971,1,1746366660,64,115,335,179,1,0,4,1,37,0.3793859209327626,0.4978094277362325,0.3212254315588653,0.18144378583059817,0,0.7946019249856044,0.9225943983113134
972,12,1746382920,24,56,145,80,3,3,1,1,48,0.6847809184423453,0.4286470034878018,0.4979276130685336,0.5829447294508714,0,0.6232687900580196,0.2858107979585016
973,6,1746390780,51,77,221,128,3,2,4,1,57,0.2477437986829646,0.5006617605754313,0.8163171679506165,0.3496805078814441,0,0.7609287725664985,0.8365512230299579
974,10,1746400560,87,157,449,244,2,3,1,0,46,0.4602693441360528,0.2002063030929212,0.2653425872153774,0.33892684484371594,0,0.09777323898803769,0.8933842040969141
975,6,1746406680,51,85,283,136,4,0,2,1,70,0.6448635668524492,0.4576855795588136,0.23140825494399142,0.8340070053012362,0,0.4581042828497125,0.6512236066600412
976,4,1746421380,22,7,137,29,5,1,3,0,34,0.3223220583285886,0.8497198158986585,0.7248345803264707,0.42193315866822,0,0.7971062507813321,0.5983007620887452
977,10,1746445440,89,141,453,230,2,1,2,1,52,0.9487725805032546,0.800955242218799,0.4444274265154108,0.5273959540644526,0,0.265792750868431,0.10904821117158103
978,9,1746481620,67,151,362,218,2,2,3,1,58,0.9796726349426813,0.16304853449132928,0.8165703951897226,0.5628728610344788,0,0.1691889683760286,0.4362212260796283
979,2,1746493740,53,103,314,156,2,3,3,0,41,0.11967356768751114,0.6734209781290618,0.1436835861589889,0.5629967798516162,0,0.38178389381719213,0.6116443846481417
980,9,1746499320,48,59,247,107,5,0,3,0,66,0.3438198844008101,0.8568372649654253,0.3356964631494067,0.21312151378337207,0,0.3333799738387807,0.08186927248277276
981,10,1746501000,74,102,288,176,1,3,2,0,52,0.2079720698064753,0.8197675886188093,0.2680999065901012,0.5994533631490071,0,0.1854727788822036,0.11146201147754398
982,5,1746501360,45,78,347,123,5,2,4,0,65,0.18678959555711516,0.4256324432971814,0.6978681480662735,0.3346236089441196,0,0.9539449253562585,0.9934812551072089
983,12,1746534720,75,166,497,241,4,3,3,0,53,0.4909798383382795,0.04809284034611583,0.7593292133266495,0.6550202945961696,0,0.4830984045554402,0.33223415096259457
984,8,1746549300,64,111,356,175,3,0,2,0,57,0.5638271081348789,0.9311694229737492,0.4560026958865563,0.1456975989657271,0,0.6080763561099246,0.3497324872911639
985,5,1746554640,59,132,473,191,3,3,3,1,37,0.4256520405975992,0.39588511584806196,0.4780293763989356,0.9941155946336695,0,0.12110690874959507,0.251529150599892
986,1,1746564960,57,109,263,166,5,1,4,1,37,0.2725548730973607,0.36097663725634377,0.13203188278912947,0.7720432914533956,0,0.6100350881315129,0.646019769494277
987,9,1746585300,51,101,321,152,4,1,4,0,74,0.27862157425363965,0.759514944478813,0.7018280938130524,0.4172514334843075,0,0.5553226932084637,0.4730758868067968
988,3,1746627240,73,104,346,177,2,0,3,0,62,0.9921281563407308,0.26397221549202254,0.9923176335992474,0.30135185086428296,0,0.9319293277730326,0.7904309573735042
989,10,1746629580,39,88,250,127,1,3,4,1,29,0.9236773739902505,0.834747923167292,0.7779218408318094,0.3878020348178458,0,0.4123168010720437,0.5124948318557868
990,7,1746639360,25,38,211,63,4,3,4,1,53,0.07589884098935717,0.07605156081931563,0.22311232318762808,0.7212082727738749,0,0.782062100476217,0.015415980283715713
991,6,1746656520,66,136,336,202,1,0,2,1,5,0.6565506519961256,0.7407112007162109,0.6231227395942356,0.6554077995845652,0,0.304180978462122,0.48268739032679564
992,2,1746706680,66,102,358,168,1,1,3,1,38,0.4568776074848443,0.9657894904415316,0.29495681066425294,0.7020925120005874,0,0.5789403563278805,0.05518729059477456
993,9,1746721980,63,116,404,179,5,2,1,1,69,0.688814097199162,0.9957687968741735,0.03017655291628296,0.8889991954515393,0,0.9269703972441979,0.8267863804814273
994,2,1746732480,62,118,369,180,3,2,2,1,47,0.5969607055405535,0.9238043600641663,0.17982285565583356,0.4562952263104093,0,0.6250713107588963,0.11365808498470065
995,6,1746744900,49,85,197,134,4,0,4,1,52,0.8892524000824175,0.8707624054063094,0.10259357226384136,0.6695211484476647,0,0.7111586837665084,0.2169540149658158
996,11,1746748680,69,132,335,201,2,1,2,1,5,0.06698831428882501,0.2788802244577302,0.19593255356819417,0.4415079549598683,0,0.8759845252025904,0.45996524279482887
997,12,1746761040,54,91,330,145,1,1,4,0,42,0.3495979120577055,0.9666483626297641,0.7956044214490035,0.6380980781198765,0,0.9254243633087995,0.1951840554004145
998,12,1746782400,46,69,259,115,1,1,2,1,56,0.9854941257755847,0.9278965938143529,0.29283213403043173,0.47482363696294716,0,0.2082748752030671,0.5392199601970316
999,12,1746785700,49,120,225,169,2,3,1,1,59,0.18228534899061677,0.5343725070251866,0.7570399509451119,0.7766636273378931,0,0.19583803162918523,0.4606984244467053
1000,7,1746814740,91,184,550,275,1,0,1,0,69,0.12733343950664722,0.4020776543936796,0.9488625548427708,0.0052601232837330425,0,0.5504761269087858,0.9525226109172888
